Data Used,Aspect Accuracy,Aspect F1 Micro,Aspect F1 Macro,Sentiment Accuracy,Sentiment F1 Micro,Sentiment F1 Macro,Accuracy,F1 Micro,F1 Macro,Sampling Duration
54,0.7916666865348816,0.8834304746044962,0.8819542867174928,0.6666666865348816,0.6666666666666666,0.4,0.7908950448036194,0.7908950617283951,0.2979810442698013,0.0
136,0.9040178656578064,0.9418132611637348,0.940082875190647,0.9050279259681702,0.9050279329608939,0.8890104679578363,0.8919752836227417,0.8919753086419754,0.7533094959747059,12.159208536148071
209,0.9263392686843872,0.954356846473029,0.9519898739261775,0.9070796370506287,0.9070796460176991,0.8917698570158036,0.9128086566925049,0.9128086419753086,0.8203827096979551,13.350688695907593
275,0.9427083134651184,0.9642359498374361,0.9622895119014072,0.9176954627037048,0.9176954732510288,0.9074074074074074,0.9305555820465088,0.9305555555555557,0.8612439294129893,14.067980527877808
334,0.9389880895614624,0.9618959107806692,0.9597432708240459,0.9300411343574524,0.9300411522633745,0.9215369712625121,0.9290123581886292,0.9290123456790124,0.8665637496704856,13.097772359848022
388,0.9508928656578064,0.969187675070028,0.967177581990483,0.9370078444480896,0.9370078740157481,0.9292725374173337,0.9421296119689941,0.9421296296296298,0.8942524842989847,11.549848794937134
436,0.9561011791229248,0.9724170172978028,0.9709161467253601,0.929961085319519,0.9299610894941635,0.9204170107349299,0.9475308656692505,0.947530864197531,0.8944315203109733,11.016859769821167
479,0.9575892686843872,0.973401773215119,0.9720569691078002,0.9448819160461426,0.9448818897637795,0.9377450980392157,0.9506173133850098,0.9506172839506174,0.9040913831559513,9.84351921081543
518,0.960565447807312,0.9753373662168451,0.9742084600598866,0.9514170289039612,0.951417004048583,0.9445359281437126,0.9537037014961243,0.9537037037037038,0.9055946518277271,9.33883547782898
540,0.961309552192688,0.9757688723205965,0.9745286420816887,0.9520000219345093,0.952,0.946524064171123,0.9544752836227417,0.9544753086419752,0.9134092695155777,8.30434513092041
573,0.965029776096344,0.9780476412891171,0.976742481291678,0.93359375,0.93359375,0.9249228009039627,0.9529321193695068,0.9529320987654321,0.901376219309939,8.010636329650879
603,0.965029776096344,0.9780476412891171,0.9767400871261375,0.94921875,0.94921875,0.9432537043668048,0.957561731338501,0.9575617283950617,0.9199035278939475,7.328610181808472
630,0.9642857313156128,0.9775491113189898,0.9759643486494832,0.9459459185600281,0.9459459459459459,0.9397594364699628,0.9544752836227417,0.9544753086419752,0.9121809866146905,6.8869898319244385
648,0.965029776096344,0.9780065512400561,0.976506393765867,0.9498069286346436,0.9498069498069498,0.9445131095400537,0.9567901492118835,0.95679012345679,0.9172613805199964,6.059016227722168
673,0.9657738208770752,0.9784845650140318,0.9771896350305598,0.9459459185600281,0.9459459459459459,0.9404010519395135,0.9583333134651184,0.9583333333333334,0.9237225440253685,5.7199811935424805
698,0.9665178656578064,0.9790794979079498,0.9780788701895015,0.9593495726585388,0.959349593495935,0.9550602849835585,0.959876537322998,0.9598765432098765,0.9210281433143018,5.139517545700073
723,0.96875,0.9803921568627452,0.9791483730009602,0.9490196108818054,0.9490196078431372,0.9440496886023393,0.959876537322998,0.9598765432098766,0.9215855063547549,4.56548285484314
748,0.9694940447807312,0.9808857808857808,0.9798317117871758,0.9603174328804016,0.9603174603174603,0.9563470066518847,0.9637345671653748,0.9637345679012346,0.9338394654680001,4.26221227645874
756,0.9694940447807312,0.9807421324565523,0.9793896297111498,0.9552238583564758,0.9552238805970149,0.949812734082397,0.9621913433074951,0.9621913580246915,0.9355931411391324,3.497143268585205
781,0.9694940447807312,0.9808321645628798,0.9796248399064589,0.9534883499145508,0.9534883720930233,0.9476744186046512,0.9621913433074951,0.9621913580246914,0.9264063019272463,3.394146680831909
806,0.9694940447807312,0.9807421324565523,0.9795711219739909,0.932584285736084,0.9325842696629213,0.9257508342602891,0.9591049551963806,0.9591049382716049,0.9175998768520938,2.7190802097320557
831,0.9680059552192688,0.9798971482000935,0.9787700110480652,0.9455252885818481,0.9455252918287937,0.9395172135556751,0.959876537322998,0.9598765432098766,0.9231893837916211,2.201920509338379
856,0.9680059552192688,0.9798971482000935,0.978730241800334,0.9457364082336426,0.945736434108527,0.9393022786852188,0.9583333134651184,0.9583333333333334,0.9199238435742417,1.629202127456665
864,0.9709821343421936,0.9817501169864296,0.9807573149798204,0.942307710647583,0.9423076923076923,0.9350335659909046,0.9614197611808777,0.9614197530864197,0.9179889863070559,1.0372412204742432
